ncbi_taxon_id,relative_abundance,scientific_name
60133,0.00833033,Prevotella pallens
29360,0.00555355,Cellulosilyticum lentocellum
1735,0.00277678,Holdemanella biformis
204516,0.0138839,Bacteroides massiliensis
214851,0.00277678,Subdoligranulum variabile
1539,0.00277678,Clostridium malenominatum
78345,0.0222142,Bifidobacterium merycicum
1671366,0.00833033,Ruminococcus sp. DSM 100440
1416614,0.00277678,Gloeobacter kilaueensis
397865,2.12701,Barnesiella viscericola
1547,0.00555355,Erysipelatoclostridium ramosum
180164,0.00277678,Blautia schinkii
1352,0.0472052,Enterococcus faecium
1541,0.00555355,Terrisporobacter mayombei
1423,0.00277678,Bacillus subtilis
33043,0.024991,Coprococcus eutactus
37734,0.0138839,Enterococcus casseliflavus
301302,0.00277678,Roseburia faecis
165179,0.00555355,Prevotella copri
36835,0.0999639,[Clostridium] colinum
1564,0.0166607,Desulfotomaculum ruminis
1280,0.113848,Staphylococcus aureus
762212,0.00555355,Bifidobacterium biavatii
376806,0.00833033,Bacteroides gallinarum
471189,0.0555355,Gordonibacter pamelaeae
357276,0.494266,Bacteroides dorei
29533,0.00555355,Flavobacterium pectinovorum
47246,0.0360981,[Clostridium] viride
328814,0.024991,Alistipes shahii
1343,0.00277678,Streptococcus vestibularis
89014,0.108294,Blautia luti
1689,0.00833033,Bifidobacterium dentium
35825,0.00833033,Pseudobacteroides cellulosolvens
76853,0.00555355,Solibacillus silvestris
1550,0.00833033,Clostridium subterminale
287,0.00555355,Pseudomonas aeruginosa
1597,0.00277678,Lactobacillus paracasei
41976,0.0277678,Porphyromonas catoniae
726,0.00277678,Haemophilus haemolyticus
1297750,0.0111071,Bacteroides luti
38284,0.0222142,Corynebacterium accolens
1244,0.00277678,Leuconostoc gelidum
246787,0.00833033,Bacteroides cellulosilyticus
1476,0.00277678,Sporosarcina psychrophila
143393,0.652542,[Eubacterium] sulci
40518,0.0694194,Ruminococcus bromii
1303,0.0583123,Streptococcus oralis
1768011,0.00277678,Sphingobacterium sp. LMG 28764
536633,0.00277678,Blautia glucerasea
39778,0.00833033,Veillonella dispar
155617,0.00277678,Enterococcus moraviensis
39950,0.024991,Dialister pneumosintes
228604,0.00277678,Prevotella salivae
58134,0.0222142,[Desulfotomaculum] guttoideum
39486,0.261017,Dorea formicigenerans
316068,0.00277678,Leadbetterella byssophila
28026,0.0305445,Bifidobacterium pseudocatenulatum
1535,0.808042,[Clostridium] leptum
853,13.0064,Faecalibacterium prausnitzii
28127,0.0305445,Prevotella buccalis
1350067,0.00277678,Microbacter margulisiae
410072,0.0555355,Coprococcus comes
39791,0.00555355,Corynebacterium glucuronolyticum
39492,0.00555355,[Eubacterium] siraeum
39497,0.00277678,Eubacterium xylanophilum
61435,0.00277678,Dehalococcoides mccartyi
69825,0.0833033,[Clostridium] indolis
823,0.224919,Parabacteroides distasonis
62322,0.00277678,Shewanella baltica
860,0.00555355,Fusobacterium periodonticum
204038,0.00555355,Dickeya dadantii
729,0.263794,Haemophilus parainfluenzae
39488,0.0166607,[Eubacterium] hallii
1590,0.00277678,Lactobacillus plantarum
1660,0.0138839,Actinomyces odontolyticus
328813,0.00555355,Alistipes onderdonkii
727,0.00277678,Haemophilus influenzae
387661,0.00277678,Parabacteroides johnsonii
158787,0.0138839,Bifidobacterium scardovii
29466,0.00555355,Veillonella parvula
36850,0.0111071,Clostridium quinii
208479,0.0277678,[Clostridium] bolteae
907,0.00277678,Megasphaera elsdenii
122355,0.00555355,Pseudomonas psychrophila
876,0.00277678,Desulfovibrio desulfuricans
310298,0.00277678,Bacteroides coprocola
1322,0.00277678,Blautia hansenii
33964,0.00833033,Leuconostoc citreum
33034,0.0222142,Anaerococcus prevotii
340146,0.00277678,Exiguobacterium mexicanum
38986,0.00277678,Acholeplasma palmae
216816,0.0111071,Bifidobacterium longum
1366,0.00277678,Lactococcus raffinolactis
36847,0.213812,[Clostridium] neopropionicum
1177728,0.00277678,Varibaculum sp. CCUG 31793
28117,2.16033,Alistipes putredinis
35760,0.00277678,Bifidobacterium choerinum
1308,0.272124,Streptococcus thermophilus
626937,0.302668,Christensenella minuta
28111,0.00277678,Bacteroides eggerthii
84112,0.0638658,Eggerthella lenta
28037,0.0777497,Streptococcus mitis
31971,0.0111071,[Eubacterium] dolichum
52787,0.0388748,Anaerofilum pentosovorans
39484,0.00277678,Eubacterium desmolans
1582,0.00277678,Lactobacillus casei
44749,0.0583123,Sporobacter termitidis
1264,0.0666426,Ruminococcus albus
1134405,0.00277678,Melioribacter roseus
169435,0.416516,Anaerotruncus colihominis
1548,0.0305445,Clostridium scatologenes
47678,0.00277678,Bacteroides caccae
217031,0.00277678,Bacillus galactosidilyticus
46206,0.00277678,Pseudobutyrivibrio ruminis
483,0.0111071,Neisseria cinerea
45851,0.00277678,Butyrivibrio crossotus
29391,0.00277678,Gemella morbillorum
36745,0.0666426,Clostridium saccharoperbutylacetonicum
28090,0.00277678,Acinetobacter lwoffii
52226,0.00555355,Mitsuokella multacida
1540,0.00277678,Clostridioides mangenotii
1559,0.049982,Clostridium tertium
46228,0.116625,Ruminococcus lactaris
304268,0.00277678,Bacillus alkalitelluris
28454,0.00277678,Sphingobacterium multivorum
574375,0.00555355,Bacillus gaemokensis
35517,0.0610891,[Eubacterium] brachy
821,0.35265,Bacteroides vulgatus
1532,0.111071,Blautia coccoides
1496,0.00277678,Clostridioides difficile
28132,0.0305445,Prevotella melaninogenica
40519,0.491489,Ruminococcus callidus
36834,0.122178,Clostridium celatum
33069,0.00277678,Pseudomonas viridiflava
1282,0.0111071,Staphylococcus epidermidis
166486,0.00833033,Roseburia intestinalis
28901,0.00555355,Salmonella enterica
1680,0.00555355,Bifidobacterium adolescentis
291645,0.0305445,Bacteroides nordii
1639,0.00277678,Listeria monocytogenes
28114,0.0222142,Porphyromonas levii
88431,0.00277678,Dorea longicatena
29363,0.0138839,Clostridium paraputrificum
820,5.77292,Bacteroides uniformis
74426,0.00555355,Collinsella aerofaciens
33032,0.00555355,Anaerococcus lactolyticus
817,0.113848,Bacteroides fragilis
84026,0.685863,[Clostridium] methylpentosum
454154,0.00833033,Paraprevotella clara
214856,8.93011,Alistipes finegoldii
84030,0.122178,[Clostridium] saccharolyticum
39029,0.0444284,Megasphaera cerevisiae
33031,0.0360981,Peptoniphilus lacrimalis
40520,0.233249,Blautia obeum
1161942,0.00555355,Ruminococcus champanellensis
38402,0.00277678,Erysipelothrix tonsillarum
1501,0.00277678,Clostridium pasteurianum
477666,0.00277678,Bacteroides graminisolvens
1590651,0.0166607,Paenibacillus sp. VKM B-2647
39777,0.00555355,Veillonella atypica
239935,8.00544,Akkermansia muciniphila
121039,0.00277678,Ferrimicrobium acidiphilum
329854,0.469275,Bacteroides intestinalis
290053,0.0111071,Bacteroides helcogenes
626947,0.00277678,Parasutterella secunda
839,0.00277678,Prevotella ruminicola
61171,0.0833033,Holdemania filiformis
301301,0.124955,Roseburia hominis
354630,0.00277678,Mucilaginibacter lappiensis
732242,0.00833033,Bacteroides paurosaccharolyticus
386414,0.00277678,Prevotella timonensis
691816,0.00277678,Bacteroides rodentium
28118,0.580346,Odoribacter splanchnicus
48256,0.0111071,[Clostridium] hungatei
29347,0.0472052,[Clostridium] scindens
2047,0.00277678,Rothia dentocariosa
358742,0.0416516,[Clostridium] aldenense
39485,0.0277678,[Eubacterium] eligens
1504,0.197151,Clostridium septicum
1520,0.0166607,Clostridium beijerinckii
303,0.00277678,Pseudomonas putida
755171,0.00555355,Peptoniphilus tyrrelliae
1265,0.00833033,Ruminococcus flavefaciens
196024,0.00277678,Aeromonas dhakensis
288965,0.0472052,[Clostridium] clariflavum
1313,0.00277678,Streptococcus pneumoniae
290055,0.00277678,[Eubacterium] fissicatena
308994,0.00555355,Dialister propionicifaciens
39490,0.0888568,Eubacterium ramulus
371601,0.00277678,Bacteroides xylanisolvens
1512,0.119401,[Clostridium] symbiosum
39491,0.0111071,[Eubacterium] rectale
79209,0.00277678,Desulfosporosinus meridiei
425254,0.0971871,Cellulosilyticum ruminicola
818,1.75492,Bacteroides thetaiotaomicron
341220,0.00555355,Lactonifactor longoviformis
33038,0.0138839,[Ruminococcus] gnavus
46506,0.00555355,Bacteroides stercoris
85317,0.00277678,Coriobacterium sp. CCUG 33917
745368,0.0222142,Gemmiger formicilis
54914,0.00277678,Brevibacillus parabrevis
39496,0.0111071,Eubacterium ventriosum
185300,0.0138839,Paludibacter propionicigenes
1492,0.660872,Clostridium butyricum
206043,0.00277678,Actinomyces oricola
28446,0.0638658,[Clostridium] propionicum
851,0.0166607,Fusobacterium nucleatum
28134,0.00277678,Prevotella oralis
1685,0.0138839,Bifidobacterium breve
180311,0.0111071,Hespellia stercorisuis
