ncbi_taxon_id,relative_abundance,scientific_name
1341696,0.0037379,Rehaibacterium terrae
246787,0.0074758,Bacteroides cellulosilyticus
217,0.0037379,Helicobacter mustelae
46228,0.0037379,Ruminococcus lactaris
243924,0.0037379,Pseudomonas lutea
823,0.037379,Parabacteroides distasonis
626930,0.0149516,Bacteroides fluxus
39486,0.0037379,Dorea formicigenerans
33935,0.0037379,Lysinibacillus macroides
185300,0.0074758,Paludibacter propionicigenes
225991,0.0112137,Comamonas aquatica
395922,0.0037379,Coraliomargarita akajimensis
397865,0.0897096,Barnesiella viscericola
1311,0.0037379,Streptococcus agalactiae
645466,0.0037379,Anaerostipes butyraticus
2350,0.0037379,Haliscomenobacter hydrossis
40324,20.1959,Stenotrophomonas maltophilia
39485,0.0186895,[Eubacterium] eligens
1532,0.0037379,Blautia coccoides
529,0.0299032,Ochrobactrum anthropi
1755626,0.201847,Faecalibacterium sp. MC_41
262325,0.0037379,Lysobacter concretionis
53254,0.0149516,Bosea thiooxidans
1590,0.0037379,Lactobacillus plantarum
269261,0.0037379,Nitratifractor salsuginis
314722,0.0037379,Pseudoxanthomonas suwonensis
37923,0.0037379,Kocuria kristinae
673548,0.0037379,Comamonas terrae
328813,0.0037379,Alistipes onderdonkii
1134687,0.0224274,Klebsiella michiganensis
46503,0.0598064,Parabacteroides merdae
84031,0.0037379,Clostridium sartagoforme
2751,0.0037379,Carnobacterium maltaromaticum
1114008,0.0037379,Lactobacillus sp. NBRC 107185
33035,0.0074758,Blautia producta
28901,1.10642,Salmonella enterica
78343,0.0037379,Bifidobacterium boum
216816,0.0672822,Bifidobacterium longum
53412,0.0074758,Pseudomonas resinovorans
1079994,0.0074758,Leucobacter chromiiresistens
216903,0.145778,Chryseobacterium molle
347,0.0074758,Xanthomonas oryzae
40519,0.0037379,Ruminococcus callidus
470,0.0037379,Acinetobacter baumannii
41276,0.0336411,Brevundimonas vesicularis
1559,0.0037379,Clostridium tertium
62977,0.0074758,Acinetobacter sp. ADP1
28025,0.0224274,Bifidobacterium animalis
1925021,0.0037379,Unknown
57706,0.190633,Citrobacter braakii
218538,0.0037379,Dialister invisus
545533,0.0074758,Alishewanella jeotgali
48296,0.0074758,Acinetobacter pittii
262324,0.0037379,Lysobacter gummosus
573,0.0074758,Klebsiella pneumoniae
36745,0.0037379,Clostridium saccharoperbutylacetonicum
293,2.66138,Brevundimonas diminuta
202611,0.0971854,Lysinibacillus odysseyi
1076594,0.0037379,Acetobacter okinawensis
2743,0.0074758,Marinobacter hydrocarbonoclasticus
376804,0.037379,Bacteroides barnesiae
284016,0.0186895,Phenylobacterium zucineum
341225,0.0112137,[Clostridium] saccharogumia
290109,0.0074758,Xenorhabdus innexi
1010,1.69701,Sphingobacterium mizutaii
40520,0.127089,Blautia obeum
301301,0.0112137,Roseburia hominis
437898,0.0037379,Sutterella parvirubra
246,0.0037379,Chryseobacterium balustinum
260355,0.0074758,Limnobacter sp. HTCC376
238,0.0074758,Elizabethkingia meningoseptica
2736,0.0037379,Verrucomicrobium spinosum
34062,0.0074758,Moraxella osloensis
28117,0.21306,Alistipes putredinis
1535,0.0074758,[Clostridium] leptum
487698,2.71745,Stenotrophomonas pavanii
117207,0.0037379,Sphingopyxis alaskensis
133926,0.0037379,Olsenella uli
745310,0.0112137,Sphingomonas sp. MM-1
328814,0.0186895,Alistipes shahii
821,0.0299032,Bacteroides vulgatus
46206,0.0037379,Pseudobutyrivibrio ruminis
626932,0.0224274,Alistipes indistinctus
199592,0.0112137,Microbacterium paraoxydans
279832,0.0037379,Suttonella ornithocola
52561,0.0037379,Desulfomicrobium norvegicum
74329,0.0037379,Brevundimonas mediterranea
285,3.30056,Comamonas testosteroni
1735,0.0037379,Holdemanella biformis
84112,0.0037379,Eggerthella lenta
387661,0.0074758,Parabacteroides johnsonii
