ncbi_taxon_id,relative_abundance,scientific_name
40518,12.3675,Ruminococcus bromii
46506,10.7449,Bacteroides stercoris
28111,10.6561,Bacteroides eggerthii
853,9.26372,Faecalibacterium prausnitzii
39491,8.58922,[Eubacterium] rectale
1680,7.09043,Bifidobacterium adolescentis
820,5.55341,Bacteroides uniformis
821,3.3919,Bacteroides vulgatus
28117,3.00121,Alistipes putredinis
204516,2.28842,Bacteroides massiliensis
216816,2.13036,Bifidobacterium longum
28116,1.77099,Bacteroides ovatus
166486,1.42804,Roseburia intestinalis
88431,1.13996,Dorea longicatena
47678,1.12753,Bacteroides caccae
487174,0.9861,Barnesiella intestinihominis
357276,0.92315,Bacteroides dorei
1681,0.78219,Bifidobacterium bifidum
74426,0.74006,Collinsella aerofaciens
46503,0.72885,Parabacteroides merdae
97478,0.6388,Lactobacillus mucosae
100886,0.53061,Catenibacterium mitsuokai
39488,0.4762,[Eubacterium] hallii
39496,0.45383,Eubacterium ventriosum
457412,0.42389,Ruminococcus sp. 5_1_39BFAA
328814,0.41668,Alistipes shahii
1735,0.4134,Holdemanella biformis
360807,0.39714,Roseburia inulinivorans
823,0.38561,Parabacteroides distasonis
39485,0.38046,[Eubacterium] eligens
410072,0.3687,Coprococcus comes
39486,0.34089,Dorea formicigenerans
469610,0.31296,Burkholderiales bacterium 1_1_47
1118061,0.2988,Alistipes obesi
818,0.29525,Bacteroides thetaiotaomicron
665951,0.21831,Lachnospiraceae bacterium 8_1_57FAA
40520,0.21313,Blautia obeum
261299,0.19961,Intestinibacter bartlettii
39490,0.14069,Eubacterium ramulus
214856,0.12613,Alistipes finegoldii
33039,0.12462,[Ruminococcus] torques
116085,0.0967,Coprococcus catus
371601,0.09569,Bacteroides xylanisolvens
446660,0.08055,Adlercreutzia equolifaciens
218538,0.06133,Dialister invisus
1288121,0.05342,Alistipes senegalensis
649756,0.05122,Anaerostipes hadrus
487175,0.03485,Parasutterella excrementihominis
246787,0.03033,Bacteroides cellulosilyticus
1686,0.02957,Bifidobacterium catenulatum
658082,0.02397,Lachnospiraceae bacterium 2_1_58FAA
165179,0.02179,Prevotella copri
658089,0.02148,Lachnospiraceae bacterium 5_1_63FAA
40519,0.02143,Ruminococcus callidus
1596,0.01075,Lactobacillus gasseri
301301,0.007,Roseburia hominis
33038,0.00576,[Ruminococcus] gnavus
562,0.00517,Escherichia coli
658087,0.00502,Lachnospiraceae bacterium 7_1_58FAA
328813,0.00454,Alistipes onderdonkii
1304,0.00269,Streptococcus salivarius
39492,0.00214,[Eubacterium] siraeum
292800,0.00153,Flavonifractor plautii
150055,0.00118,Streptococcus lutetiensis
35833,0.0003,Bilophila wadsworthia
46228,0.00026,Ruminococcus lactaris
338188,0.00023,Bacteroides finegoldii
-1,7.47135,Unknown
