ncbi_taxon_id,relative_abundance,scientific_name
40519,0.0188691,Ruminococcus callidus
35517,0.0125794,[Eubacterium] brachy
232270,0.0062897,Effusibacillus pohliae
1346286,0.0062897,Dysgonomonas macrotermitis
470,0.0062897,Acinetobacter baumannii
974,0.0062897,Sporohalobacter lortetii
356829,0.0062897,Bifidobacterium tsurumiense
51101,0.0062897,Brevibacillus agri
401562,0.0062897,Aureimonas ureilytica
623280,0.0062897,Parapedobacter luteus
1925021,0.0062897,Unknown
28139,0.0062897,Rikenella microfusus
218538,13.3342,Dialister invisus
151276,0.0125794,Bacteroides coprosuis
143393,0.0377382,[Eubacterium] sulci
634771,0.0062897,Chitinophaga eiseniae
671267,0.0062897,Bacteroides sartorii
214853,0.0062897,Anaerofustis stercorihominis
39484,0.0943456,Eubacterium desmolans
1755626,22.5234,Faecalibacterium sp. MC_41
626933,0.194981,Odoribacter laneus
328813,0.100635,Alistipes onderdonkii
158787,0.0062897,Bifidobacterium scardovii
40091,0.0062897,Helcococcus kunzii
156974,0.0062897,Dysgonomonas gadei
84030,0.0754764,[Clostridium] saccharolyticum
46503,0.930876,Parabacteroides merdae
216816,0.0943456,Bifidobacterium longum
33035,0.301906,Blautia producta
28901,0.0314485,Salmonella enterica
1646,0.0062897,Renibacterium salmoninarum
106588,0.0125794,Pseudoflavonifractor capillosus
58138,0.0062897,Desulfotomaculum acetoxidans
397865,2.40896,Barnesiella viscericola
1584,0.0062897,Lactobacillus delbrueckii
1311,0.0188691,Streptococcus agalactiae
69825,0.276747,[Clostridium] indolis
1694,0.0125794,Bifidobacterium pseudolongum
1532,0.0377382,Blautia coccoides
645466,0.0125794,Anaerostipes butyraticus
40324,0.0440279,Stenotrophomonas maltophilia
39485,0.43399,[Eubacterium] eligens
244573,0.0062897,Thiocapsa marina
53972,0.0062897,Rhodococcus corynebacterioides
1249,0.0503176,Weissella paramesenteroides
1419482,0.0062897,Chitinophaga jiangningensis
246787,0.0251588,Bacteroides cellulosilyticus
823,0.377382,Parabacteroides distasonis
371601,0.0062897,Bacteroides xylanisolvens
626930,0.0125794,Bacteroides fluxus
43131,0.503176,Tissierella praeacuta
191493,0.0125794,Corynebacterium sphenisci
1502,0.0062897,Clostridium perfringens
153151,0.0566073,Geobacillus toebii
310298,0.0062897,Bacteroides coprocola
267818,0.0125794,Lactobacillus kefiranofaciens
39486,0.21385,Dorea formicigenerans
33029,0.0188691,Anaerococcus hydrogenalis
156978,0.0062897,Corynebacterium imitans
165179,0.0188691,Prevotella copri
273528,0.0062897,Exiguobacterium marinum
387661,0.0062897,Parabacteroides johnsonii
40518,0.0440279,Ruminococcus bromii
818,0.465438,Bacteroides thetaiotaomicron
52787,0.062897,Anaerofilum pentosovorans
701529,0.0062897,Peptoniphilus sp. JCM 8143
40214,0.163532,Acinetobacter johnsonii
626937,0.0188691,Christensenella minuta
13690,0.0062897,Sphingobium yanoikuyae
28112,0.0251588,Tannerella forsythia
1254,0.150953,Pediococcus acidilactici
33069,0.0440279,Pseudomonas viridiflava
1492,0.0062897,Clostridium butyricum
2173,0.0125794,Methanobrevibacter smithii
425254,0.0062897,Cellulosilyticum ruminicola
108819,0.0062897,Coprothermobacter platensis
202955,0.0125794,Acinetobacter tjernbergiae
1827099,0.0691867,Peptoniphilus sp. JCM 8141
821,3.37128,Bacteroides vulgatus
357276,0.100635,Bacteroides dorei
187452,0.119504,Pediococcus claussenii
521157,0.0251588,Weissella sp. KLDS 7.0701
502558,0.0943456,Eggerthella sp. YY7918
182710,0.0062897,Oceanobacillus iheyensis
626932,0.132084,Alistipes indistinctus
84112,0.0754764,Eggerthella lenta
847,0.0062897,Oxalobacter formigenes
28037,0.0754764,Streptococcus mitis
1264,0.345934,Ruminococcus albus
301301,0.289326,Roseburia hominis
39497,0.0125794,Eubacterium xylanophilum
273164,0.0062897,Pontibacillus marinus
48466,0.0062897,Prosthecobacter vanneervenii
40520,1.39631,Blautia obeum
817,0.276747,Bacteroides fragilis
2736,0.0377382,Verrucomicrobium spinosum
28117,0.371093,Alistipes putredinis
1535,0.0691867,[Clostridium] leptum
884684,0.0062897,Mageeibacillus indolicus
1547,0.0062897,Erysipelatoclostridium ramosum
839,0.0125794,Prevotella ruminicola
47770,0.0251588,Lactobacillus crispatus
36874,0.0943456,Porphyromonas cangingivalis
487698,0.0440279,Stenotrophomonas pavanii
52773,0.0062897,Actinomyces meyeri
1580,0.0062897,Lactobacillus brevis
183,0.0062897,Leptonema illini
1571,0.0062897,Sporosarcina ureae
33032,0.119504,Anaerococcus lactolyticus
496,0.0062897,Neisseria macacae
1364,0.0125794,Lactococcus piscium
33031,0.226429,Peptoniphilus lacrimalis
376804,0.0062897,Bacteroides barnesiae
341225,0.0754764,[Clostridium] saccharogumia
86665,0.0125794,Bacillus halodurans
