ncbi_taxon_id,relative_abundance,scientific_name
28446,0.0246196,[Clostridium] propionicum
1522,0.00984785,[Clostridium] innocuum
1685,1.52642,Bifidobacterium breve
29354,0.0196957,[Clostridium] celerecrescens
80842,0.00492393,Herbaspirillum rubrisubalbicans
39491,0.0295436,[Eubacterium] rectale
187327,0.36437,Acidaminococcus intestini
43675,0.00984785,Rothia mucilaginosa
626931,0.00984785,Bacteroides oleiciplenus
137732,0.00492393,Granulicatella elegans
1282,0.00984785,Staphylococcus epidermidis
166486,0.0295436,Roseburia intestinalis
33033,0.00492393,Parvimonas micra
574375,0.00984785,Bacillus gaemokensis
78342,0.118174,Bifidobacterium gallicum
762210,0.467773,Bifidobacterium saguini
-1,36.9196,Unknown
84026,0.216653,[Clostridium] methylpentosum
1465754,0.0344675,Alistipes timonensis
1303,0.0590871,Streptococcus oralis
288965,1.34916,[Clostridium] clariflavum
28116,0.157566,Bacteroides ovatus
100176,0.00984785,Papillibacter cinnamivorans
78344,0.00492393,Bifidobacterium gallinarum
1428,0.00492393,Bacillus thuringiensis
1680,1.3787,Bifidobacterium adolescentis
876,0.00984785,Desulfovibrio desulfuricans
1510,0.00492393,[Clostridium] stercorarium
29348,4.67773,[Clostridium] spiroforme
239935,5.77084,Akkermansia muciniphila
214856,0.620415,Alistipes finegoldii
28118,0.0935546,Odoribacter splanchnicus
1358,0.00492393,Lactococcus lactis
61435,0.0344675,Dehalococcoides mccartyi
860,0.00492393,Fusobacterium periodonticum
39493,0.00492393,Clostridium tarantellae
329854,0.0147718,Bacteroides intestinalis
851,0.00492393,Fusobacterium nucleatum
29371,0.00492393,[Clostridium] termitidis
166501,0.00492393,Thermobaculum terrenum
106648,0.00492393,Acinetobacter bereziniae
1553,0.00984785,Clostridium tetanomorphum
1566358,0.00492393,Paenibacillus sp. IHBB 10380
29370,0.0443153,[Clostridium] sphenoides
53443,0.0196957,Blautia hydrogenotrophica
105841,0.13787,Anaerostipes caccae
341220,0.0196957,Lactonifactor longoviformis
351091,0.236348,Oscillibacter valericigenes
1161942,0.0393914,Ruminococcus champanellensis
536633,0.920774,Blautia glucerasea
169435,0.36437,Anaerotruncus colihominis
36835,0.147718,[Clostridium] colinum
33043,0.521936,Coprococcus eutactus
28026,0.00492393,Bifidobacterium pseudocatenulatum
28131,0.00492393,Prevotella intermedia
47678,0.0738589,Bacteroides caccae
167964,0.00984785,Anaerolinea thermophila
39496,3.18086,Eubacterium ventriosum
61171,0.064011,Holdemania filiformis
33038,0.0492393,[Ruminococcus] gnavus
820,2.74755,Bacteroides uniformis
964,0.00492393,Herbaspirillum seropedicae
44749,0.492393,Sporobacter termitidis
470565,0.00492393,Prevotella histicola
471189,0.0147718,Gordonibacter pamelaeae
294,0.00984785,Pseudomonas fluorescens
46506,0.0393914,Bacteroides stercoris
33905,0.00984785,Bifidobacterium thermophilum
102684,0.00492393,Streptococcus infantarius
1265,0.0147718,Ruminococcus flavefaciens
204516,0.0196957,Bacteroides massiliensis
488,0.00492393,Neisseria mucosa
410072,0.280664,Coprococcus comes
1308,0.142794,Streptococcus thermophilus
39488,0.0246196,[Eubacterium] hallii
180164,0.0147718,Blautia schinkii
28130,0.00492393,Prevotella disiens
29317,0.00492393,Actinomyces sp.
762211,0.00492393,Bifidobacterium stellenboschense
84032,0.0787828,[Clostridium] thermosuccinogenes
1280,0.00492393,Staphylococcus aureus
467976,0.00492393,Iamia majanohamensis
35785,0.0196957,Clostridium maximum
552810,0.00492393,Dehalogenimonas lykanthroporepellens
208479,0.064011,[Clostridium] bolteae
937334,0.00492393,Caldicoprobacter faecalis
1515,1.5018,Ruminiclostridium thermocellum
1512,0.068935,[Clostridium] symbiosum
79681,0.00492393,Tissierella creatinophila
1542,0.00492393,Clostridium novyi
261299,0.8026,Intestinibacter bartlettii
44001,0.00492393,Caldicellulosiruptor saccharolyticus
328814,0.167413,Alistipes shahii
29346,0.00492393,[Clostridium] paradoxum
821,0.324979,Bacteroides vulgatus
626932,0.738589,Alistipes indistinctus
28037,0.0196957,Streptococcus mitis
84112,0.00984785,Eggerthella lenta
847,0.00492393,Oxalobacter formigenes
165179,0.00492393,Prevotella copri
818,0.0344675,Bacteroides thetaiotaomicron
40518,0.196957,Ruminococcus bromii
626937,0.0443153,Christensenella minuta
1304,0.00492393,Streptococcus salivarius
1755629,0.0246196,Victivallis sp. MC_44
33039,0.0344675,[Ruminococcus] torques
52787,0.196957,Anaerofilum pentosovorans
1492,0.00492393,Clostridium butyricum
36745,0.108326,Clostridium saccharoperbutylacetonicum
36847,0.00492393,[Clostridium] neopropionicum
1382,0.0196957,Atopobium parvulum
138595,0.00492393,Olsenella profusa
341225,0.0886307,[Clostridium] saccharogumia
1496,0.0147718,Clostridioides difficile
28091,0.00492393,Neisseria weaveri
40520,5.62312,Blautia obeum
39497,0.16249,Eubacterium xylanophilum
1264,0.384066,Ruminococcus albus
301301,0.0984785,Roseburia hominis
817,0.00492393,Bacteroides fragilis
1547,0.00492393,Erysipelatoclostridium ramosum
28117,1.34916,Alistipes putredinis
1535,1.57073,[Clostridium] leptum
1404,0.00492393,Bacillus megaterium
671267,0.00492393,Bacteroides sartorii
39484,0.231424,Eubacterium desmolans
29375,0.0590871,[Clostridium] xylanolyticum
214853,0.00492393,Anaerofustis stercorihominis
1755626,10.1137,Faecalibacterium sp. MC_41
328813,4.013,Alistipes onderdonkii
46503,0.52686,Parabacteroides merdae
84030,0.0344675,[Clostridium] saccharolyticum
78343,0.0344675,Bifidobacterium boum
33035,0.0837067,Blautia producta
330214,0.00492393,Nitrospira defluvii
216816,1.91048,Bifidobacterium longum
187145,0.00492393,Caldithrix abyssi
40519,0.305283,Ruminococcus callidus
35760,0.132946,Bifidobacterium choerinum
39490,0.0147718,Eubacterium ramulus
35517,0.0147718,[Eubacterium] brachy
1559,0.167413,Clostridium tertium
650643,0.0246196,Alistipes sp. RMA 9912
1121298,0.00492393,Clostridium amylolyticum
358742,0.00984785,[Clostridium] aldenense
118748,0.00492393,Bulleidia extructa
356829,0.0246196,Bifidobacterium tsurumiense
56810,0.00984785,Psychrobacter glacincola
143393,0.118174,[Eubacterium] sulci
28139,0.00492393,Rikenella microfusus
246787,0.068935,Bacteroides cellulosilyticus
454154,0.00492393,Paraprevotella clara
983706,0.0147718,Bifidobacterium reuteri
35833,0.00492393,Bilophila wadsworthia
46228,0.00984785,Ruminococcus lactaris
29355,0.00984785,[Clostridium] cellobioparum
371601,0.00492393,Bacteroides xylanisolvens
626930,0.0590871,Bacteroides fluxus
823,0.00492393,Parabacteroides distasonis
39486,0.497316,Dorea formicigenerans
100884,0.00984785,Coprobacillus cateniformis
1689,0.00492393,Bifidobacterium dentium
29466,0.00492393,Veillonella parvula
1646,0.00492393,Renibacterium salmoninarum
28132,0.00984785,Prevotella melaninogenica
397865,2.02373,Barnesiella viscericola
39485,0.955242,[Eubacterium] eligens
