ncbi_taxon_id,relative_abundance,scientific_name
218538,18.0092,Dialister invisus
821,16.2548,Bacteroides vulgatus
246787,10.6376,Bacteroides cellulosilyticus
823,10.168,Parabacteroides distasonis
2053618,6.71732,Unknown
1929485,4.75796,Unknown
853,3.53019,Faecalibacterium prausnitzii
818,3.19724,Bacteroides thetaiotaomicron
28117,2.99075,Alistipes putredinis
214856,2.72632,Alistipes finegoldii
371601,2.72387,Bacteroides xylanisolvens
33038,2.49216,[Ruminococcus] gnavus
28118,2.11306,Odoribacter splanchnicus
487175,1.68849,Parasutterella excrementihominis
820,1.58397,Bacteroides uniformis
1945593,1.36761,Unknown
469610,1.334,Burkholderiales bacterium 1_1_47
33039,1.10548,[Ruminococcus] torques
817,0.73035,Bacteroides fragilis
31971,0.41451,[Eubacterium] dolichum
29361,0.41105,Tyzzerella nexilis
208479,0.38922,[Clostridium] bolteae
1535,0.36504,[Clostridium] leptum
2137881,0.33292,Unknown
292800,0.32588,Flavonifractor plautii
562,0.28749,Escherichia coli
2040332,0.27143,Unknown
328814,0.24487,Alistipes shahii
742723,0.23937,Lachnospiraceae bacterium 2_1_46FAA
1884818,0.23854,Unknown
1929886,0.19786,Unknown
35833,0.19002,Bilophila wadsworthia
658087,0.18005,Lachnospiraceae bacterium 7_1_58FAA
2049040,0.17226,Unknown
1531,0.15847,[Clostridium] clostridioforme
457421,0.14426,Clostridiales bacterium 1_7_47FAA
291645,0.12993,Bacteroides nordii
357276,0.12964,Bacteroides dorei
333367,0.12405,[Clostridium] asparagiforme
39486,0.11395,Dorea formicigenerans
665950,0.10078,Lachnospiraceae bacterium 3_1_46FAA
2049029,0.09193,Unknown
1547,0.08068,Erysipelatoclostridium ramosum
358743,0.07939,[Clostridium] citroniae
40520,0.06133,Blautia obeum
658086,0.05243,Lachnospiraceae bacterium 3_1_57FAA_CT1
28111,0.04756,Bacteroides eggerthii
39491,0.03531,[Eubacterium] rectale
61171,0.03195,Holdemania filiformis
261299,0.03068,Intestinibacter bartlettii
53443,0.02938,Blautia hydrogenotrophica
1512,0.02786,[Clostridium] symbiosum
658085,0.02089,Lachnospiraceae bacterium 5_1_57FAA
204516,0.01975,Bacteroides massiliensis
658655,0.01647,Lachnospiraceae bacterium 1_4_56FAA
154046,0.01515,Hungatella hathewayi
457402,0.0149,Eubacterium sp. 3_1_31
658089,0.01445,Lachnospiraceae bacterium 5_1_63FAA
674529,0.01352,Bacteroides faecis
1308,0.01018,Streptococcus thermophilus
28116,0.00846,Bacteroides ovatus
649756,0.00578,Anaerostipes hadrus
658088,0.00203,Lachnospiraceae bacterium 9_1_43BFAA
-1,-1e-05,Unknown
