ncbi_taxon_id,relative_abundance,scientific_name
552810,0.00881912,Dehalogenimonas lykanthroporepellens
35785,0.00881912,Clostridium maximum
729,0.00440956,Haemophilus parainfluenzae
35825,0.00440956,Pseudobacteroides cellulosolvens
1515,0.171973,Ruminiclostridium thermocellum
1512,0.070553,[Clostridium] symbiosum
202956,0.00440956,Acinetobacter towneri
74426,0.00881912,Collinsella aerofaciens
208479,0.105829,[Clostridium] bolteae
410072,0.070553,Coprococcus comes
204516,0.0308669,Bacteroides massiliensis
220688,0.0132287,Bacillus soli
1265,0.255754,Ruminococcus flavefaciens
294,0.00881912,Pseudomonas fluorescens
46506,0.00881912,Bacteroides stercoris
84032,0.0220478,[Clostridium] thermosuccinogenes
1280,0.00881912,Staphylococcus aureus
39488,0.0220478,[Eubacterium] hallii
654,0.00440956,Aeromonas veronii
1725,0.0308669,Corynebacterium xerosis
33043,0.00440956,Coprococcus eutactus
31971,0.0881912,[Eubacterium] dolichum
358743,0.00440956,[Clostridium] citroniae
1177728,0.00440956,Varibaculum sp. CCUG 31793
582,0.00440956,Morganella morganii
471189,0.0176382,Gordonibacter pamelaeae
44749,0.211659,Sporobacter termitidis
882211,0.00440956,Pseudomonas deceptionensis
310297,0.00440956,Bacteroides plebeius
61171,0.0132287,Holdemania filiformis
33038,0.291031,[Ruminococcus] gnavus
2702,0.0220478,Gardnerella vaginalis
820,0.039686,Bacteroides uniformis
33034,0.0176382,Anaerococcus prevotii
47678,0.0617338,Bacteroides caccae
1161942,0.00881912,Ruminococcus champanellensis
351091,1.82115,Oscillibacter valericigenes
1267,0.0264574,Clostridium ventriculi
536633,0.0617338,Blautia glucerasea
169435,0.507099,Anaerotruncus colihominis
319644,0.00881912,Saccharofermentans acetigenes
122355,0.00440956,Pseudomonas psychrophila
495,0.00440956,Neisseria elongata
114702,0.00440956,Actinomyces lingnae
329854,0.00440956,Bacteroides intestinalis
61435,0.00440956,Dehalococcoides mccartyi
105841,0.00440956,Anaerostipes caccae
185293,0.00881912,Prevotella oryzae
29370,0.537966,[Clostridium] sphenoides
470860,0.00440956,Virgibacillus sp. YIM C510
1393,0.00440956,Brevibacillus brevis
29360,0.00440956,Cellulosilyticum lentocellum
28116,0.0308669,Bacteroides ovatus
28118,0.0529147,Odoribacter splanchnicus
196024,0.00440956,Aeromonas dhakensis
239935,0.158744,Akkermansia muciniphila
649724,0.00440956,Clostridium sp. ATCC BAA-442
90730,0.00440956,Desulfosarcina cetonica
876,0.295441,Desulfovibrio desulfuricans
29348,0.0308669,[Clostridium] spiroforme
1465754,0.0220478,Alistipes timonensis
84026,0.0440956,[Clostridium] methylpentosum
1524254,0.00440956,Pseudohongiella acticola
-1,68.5951,Unknown
288965,0.0132287,[Clostridium] clariflavum
1506,0.00440956,Clostridium sp.
741091,0.00440956,Rahnella sp. Y9602
187327,0.0220478,Acidaminococcus intestini
287,0.00440956,Pseudomonas aeruginosa
43675,0.00440956,Rothia mucilaginosa
29354,0.00440956,[Clostridium] celerecrescens
562,0.10142,Escherichia coli
39492,8.48399,[Eubacterium] siraeum
28446,0.207249,[Clostridium] propionicum
133453,0.00440956,Caldilinea aerophila
1282,0.00440956,Staphylococcus epidermidis
682179,0.00881912,Bacillus luteolus
1532,0.0617338,Blautia coccoides
69825,0.374813,[Clostridium] indolis
39485,0.670253,[Eubacterium] eligens
645466,0.00881912,Anaerostipes butyraticus
626930,0.0220478,Bacteroides fluxus
43131,0.00440956,Tissierella praeacuta
35833,0.0573243,Bilophila wadsworthia
1507,0.00440956,Clostridium sp. ATCC 29733
46228,0.00881912,Ruminococcus lactaris
36842,0.00440956,Clostridium halophilum
191493,0.00440956,Corynebacterium sphenisci
1536,0.0573243,Hathewaya limosa
178214,0.0176382,Facklamia hominis
189722,0.0926008,Prevotella marshii
29466,0.00440956,Veillonella parvula
1776082,0.0264574,Shigella sp. SF-2015
100884,0.176382,Coprobacillus cateniformis
39486,0.0881912,Dorea formicigenerans
255723,0.0661434,Slackia faecicanis
35517,0.0264574,[Eubacterium] brachy
39490,0.00440956,Eubacterium ramulus
40519,0.00440956,Ruminococcus callidus
35554,0.00881912,Geobacter sulfurreducens
187145,0.00440956,Caldithrix abyssi
218538,0.00881912,Dialister invisus
421767,0.00440956,Bacillus butanolivorans
143393,0.229297,[Eubacterium] sulci
358742,0.00881912,[Clostridium] aldenense
1027273,0.00440956,Endozoicomonas montiporae
328813,0.194021,Alistipes onderdonkii
228603,0.00440956,Prevotella shahii
29375,0.00881912,[Clostridium] xylanolyticum
1755626,7.31105,Faecalibacterium sp. MC_41
39484,0.132287,Eubacterium desmolans
1482,0.00440956,Virgibacillus halodenitrificans
53412,0.00440956,Pseudomonas resinovorans
33035,0.00881912,Blautia producta
28901,0.00881912,Salmonella enterica
84030,0.277802,[Clostridium] saccharolyticum
46503,0.224888,Parabacteroides merdae
1487956,0.00881912,Corynebacterium sp. ATCC 6931
290053,0.0132287,Bacteroides helcogenes
1563,0.00440956,Desulfosporosinus orientis
1264,0.0661434,Ruminococcus albus
40520,0.260164,Blautia obeum
39497,0.0352765,Eubacterium xylanophilum
36874,0.0220478,Porphyromonas cangingivalis
1404,0.00440956,Bacillus megaterium
839,0.00440956,Prevotella ruminicola
28117,1.09357,Alistipes putredinis
1535,0.295441,[Clostridium] leptum
1547,0.0529147,Erysipelatoclostridium ramosum
36847,0.207249,[Clostridium] neopropionicum
341225,0.00881912,[Clostridium] saccharogumia
281920,0.00881912,Porphyromonas uenonis
885581,0.0132287,Desulfosporosinus acidiphilus
270498,0.00881912,Catabacter hongkongensis
487175,0.0970103,Parasutterella excrementihominis
40518,0.00881912,Ruminococcus bromii
818,0.0837816,Bacteroides thetaiotaomicron
1670,0.039686,Arthrobacter citreus
165179,0.00440956,Prevotella copri
1070869,0.00881912,Dietzia sp. YIM 76027
1254,0.00440956,Pediococcus acidilactici
52787,0.105829,Anaerofilum pentosovorans
33039,0.0485052,[Ruminococcus] torques
626937,0.251345,Christensenella minuta
1304,0.00440956,Streptococcus salivarius
1827099,0.0220478,Peptoniphilus sp. JCM 8141
97253,0.00440956,Eubacterium plexicaudatum
821,3.67757,Bacteroides vulgatus
328814,0.136696,Alistipes shahii
2173,0.0176382,Methanobrevibacter smithii
905,0.00440956,Acidaminococcus fermentans
39483,0.158744,Faecalitalea cylindroides
190893,0.00440956,Vibrio coralliilyticus
291644,0.0440956,Bacteroides salyersiae
28037,0.00440956,Streptococcus mitis
52561,0.00440956,Desulfomicrobium norvegicum
182710,0.127877,Oceanobacillus iheyensis
626932,0.00440956,Alistipes indistinctus
