ncbi_taxon_id,relative_abundance,scientific_name
376804,9.49542,Bacteroides barnesiae
853,9.09251,Faecalibacterium prausnitzii
39492,7.77953,[Eubacterium] siraeum
310297,6.90084,Bacteroides plebeius
40518,6.7036,Ruminococcus bromii
387090,4.44258,Bacteroides coprophilus
28117,3.65646,Alistipes putredinis
310298,3.27039,Bacteroides coprocola
410072,3.03865,Coprococcus comes
626940,2.94498,Phascolarctobacterium succinatutens
88431,2.51368,Dorea longicatena
39491,2.17745,[Eubacterium] rectale
1308,1.90903,Streptococcus thermophilus
457412,1.83096,Ruminococcus sp. 5_1_39BFAA
360807,1.81849,Roseburia inulinivorans
328813,1.77552,Alistipes onderdonkii
2173,1.74738,Methanobrevibacter smithii
39488,1.74551,[Eubacterium] hallii
40520,1.66523,Blautia obeum
33039,1.4575,[Ruminococcus] torques
1735,1.38622,Holdemanella biformis
487174,1.37982,Barnesiella intestinihominis
39485,1.22415,[Eubacterium] eligens
28118,1.20424,Odoribacter splanchnicus
74426,1.0005,Collinsella aerofaciens
39486,0.93232,Dorea formicigenerans
40545,0.82958,Sutterella wadsworthensis
166486,0.67437,Roseburia intestinalis
665950,0.65294,Lachnospiraceae bacterium 3_1_46FAA
328814,0.54341,Alistipes shahii
550,0.50813,Enterobacter cloacae
1304,0.46358,Streptococcus salivarius
46503,0.46219,Parabacteroides merdae
658081,0.45467,Lachnospiraceae bacterium 1_1_57FAA
658082,0.40473,Lachnospiraceae bacterium 2_1_58FAA
-1,0.3837,Unknown
116085,0.34802,Coprococcus catus
47678,0.34399,Bacteroides caccae
28116,0.33853,Bacteroides ovatus
261299,0.3297,Intestinibacter bartlettii
338188,0.30638,Bacteroides finegoldii
39483,0.30173,Faecalitalea cylindroides
562,0.29089,Escherichia coli
820,0.22673,Bacteroides uniformis
821,0.19094,Bacteroides vulgatus
1502,0.16072,Clostridium perfringens
357276,0.13428,Bacteroides dorei
1318,0.10404,Streptococcus parasanguinis
818,0.10092,Bacteroides thetaiotaomicron
154288,0.0945,Turicibacter sanguinis
214856,0.09058,Alistipes finegoldii
239935,0.08128,Akkermansia muciniphila
28111,0.07792,Bacteroides eggerthii
35833,0.07077,Bilophila wadsworthia
40519,0.0641,Ruminococcus callidus
1288121,0.05883,Alistipes senegalensis
649756,0.05661,Anaerostipes hadrus
1352,0.04747,Enterococcus faecium
658087,0.04085,Lachnospiraceae bacterium 7_1_58FAA
626932,0.03976,Alistipes indistinctus
1099853,0.03759,Coprobacter fastidiosus
446660,0.03071,Adlercreutzia equolifaciens
1118060,0.02929,Enorma massiliensis phI
28038,0.02826,Lactobacillus curvatus
61171,0.01802,Holdemania filiformis
487175,0.01285,Parasutterella excrementihominis
246787,0.01212,Bacteroides cellulosilyticus
1660,0.01184,Actinomyces odontolyticus
1535,0.01112,[Clostridium] leptum
165179,0.00788,Prevotella copri
29361,0.0071,Tyzzerella nexilis
674529,0.00665,Bacteroides faecis
46506,0.00644,Bacteroides stercoris
658089,0.00542,Lachnospiraceae bacterium 5_1_63FAA
55565,0.00465,Actinomyces graevenitzii
823,0.00457,Parabacteroides distasonis
419015,0.00449,Alloscardovia omnicolens
1302,0.00441,Streptococcus gordonii
387661,0.00418,Parabacteroides johnsonii
106588,0.00409,Pseudoflavonifractor capillosus
292800,0.00357,Flavonifractor plautii
1599,0.00287,Lactobacillus sakei
469610,0.00258,Burkholderiales bacterium 1_1_47
28037,0.00224,Streptococcus mitis
29347,0.00046,[Clostridium] scindens
1328,0.00043,Streptococcus anginosus
-1,7.36637,Unknown
