ncbi_taxon_id,relative_abundance,scientific_name
47884,0.0464927,Pseudomonas taetrolens
351091,0.156913,Oscillibacter valericigenes
1590,0.0174348,Lactobacillus plantarum
39484,0.0581159,Eubacterium desmolans
1755626,0.836869,Faecalibacterium sp. MC_41
79880,0.0348695,Bacillus clausii
216816,0.0464927,Bifidobacterium longum
28901,0.0174348,Salmonella enterica
33035,0.0116232,Blautia producta
536633,0.14529,Blautia glucerasea
84031,0.0116232,Clostridium sartagoforme
84030,0.00581159,[Clostridium] saccharolyticum
319644,0.00581159,Saccharofermentans acetigenes
334543,0.00581159,Psychrobacter arcticus
122355,0.970535,Pseudomonas psychrophila
46503,0.00581159,Parabacteroides merdae
1304158,0.0116232,Salinisphaera halophila
871325,0.00581159,Bacteroides faecichinchillae
36835,0.0116232,[Clostridium] colinum
1114067,0.0406811,Weissella sp. NBRC 107245
33043,0.0290579,Coprococcus eutactus
338188,0.00581159,Bacteroides finegoldii
291645,0.174348,Bacteroides nordii
28025,0.0116232,Bifidobacterium animalis
44749,0.0406811,Sporobacter termitidis
143393,0.00581159,[Eubacterium] sulci
882211,1.01703,Pseudomonas deceptionensis
151276,0.00581159,Bacteroides coprosuis
33038,0.0232464,[Ruminococcus] gnavus
820,3.53926,Bacteroides uniformis
39496,0.0232464,Eubacterium ventriosum
47678,0.232464,Bacteroides caccae
1559,0.0755506,Clostridium tertium
317,0.0581159,Pseudomonas syringae
626930,0.0697391,Bacteroides fluxus
371601,0.0639275,Bacteroides xylanisolvens
823,1.26111,Parabacteroides distasonis
243924,0.0174348,Pseudomonas lutea
1308,0.098797,Streptococcus thermophilus
35833,0.098797,Bilophila wadsworthia
204516,0.0174348,Bacteroides massiliensis
246787,0.00581159,Bacteroides cellulosilyticus
294,0.0232464,Pseudomonas fluorescens
189722,0.00581159,Prevotella marshii
46506,0.122043,Bacteroides stercoris
29466,0.0116232,Veillonella parvula
1520,0.0232464,Clostridium beijerinckii
1776082,0.0116232,Shigella sp. SF-2015
623,0.00581159,Shigella flexneri
47880,0.00581159,Pseudomonas fulva
137591,0.302203,Weissella cibaria
397865,0.249898,Barnesiella viscericola
115979,0.0116232,Bacillus nealsonii
376806,0.00581159,Bacteroides gallinarum
729,0.00581159,Haemophilus parainfluenzae
1512,0.0639275,[Clostridium] symbiosum
261299,0.098797,Intestinibacter bartlettii
1541,0.0116232,Terrisporobacter mayombei
1307,0.00581159,Streptococcus suis
1249,0.00581159,Weissella paramesenteroides
208479,0.0697391,[Clostridium] bolteae
69825,0.0116232,[Clostridium] indolis
39485,0.098797,[Eubacterium] eligens
379900,0.00581159,Niabella aurantiaca
741091,0.0174348,Rahnella sp. Y9602
187327,0.325449,Acidaminococcus intestini
39491,0.00581159,[Eubacterium] rectale
357276,0.098797,Bacteroides dorei
821,0.610217,Bacteroides vulgatus
29346,0.00581159,[Clostridium] paradoxum
562,0.0871738,Escherichia coli
328814,0.0639275,Alistipes shahii
1685,0.0348695,Bifidobacterium breve
44742,0.00581159,Desulfovibrio fairfieldensis
1133319,0.00581159,Bacteroides reticulotermitis
84112,0.0116232,Eggerthella lenta
339862,0.00581159,Desulfosporosinus youngiae
291644,0.918231,Bacteroides salyersiae
547188,0.00581159,Phycisphaera mikurensis
521157,0.0464927,Weissella sp. KLDS 7.0701
626932,0.0116232,Alistipes indistinctus
1465754,0.0116232,Alistipes timonensis
328812,0.00581159,Parabacteroides goldsteinii
-1,78.5494,Unknown
818,1.29598,Bacteroides thetaiotaomicron
762210,0.0290579,Bifidobacterium saguini
1755607,0.00581159,Bacteroides sp. MC_16
574375,0.00581159,Bacillus gaemokensis
166486,0.0290579,Roseburia intestinalis
78342,0.00581159,Bifidobacterium gallicum
584,0.00581159,Proteus mirabilis
535744,0.104609,Cronobacter universalis
33069,0.0232464,Pseudomonas viridiflava
420412,0.00581159,Clostridium tepidiprofundi
265981,0.0116232,Alkalimonas delamerensis
1304,0.0232464,Streptococcus salivarius
1833,0.0116232,Rhodococcus erythropolis
36745,0.0232464,Clostridium saccharoperbutylacetonicum
28116,4.05649,Bacteroides ovatus
290109,0.00581159,Xenorhabdus innexi
28118,0.0116232,Odoribacter splanchnicus
1358,0.424246,Lactococcus lactis
239935,1.8074,Akkermansia muciniphila
173480,0.00581159,Gemmatimonas aurantiaca
876,0.0348695,Desulfovibrio desulfuricans
29348,0.11042,[Clostridium] spiroforme
817,0.267333,Bacteroides fragilis
329854,0.0116232,Bacteroides intestinalis
301301,0.00581159,Roseburia hominis
40520,0.273145,Blautia obeum
454600,0.00581159,Gracilimonas tropica
316,0.00581159,Pseudomonas stutzeri
29435,0.0116232,Pseudomonas flavescens
1535,0.0464927,[Clostridium] leptum
871324,0.00581159,Bacteroides stercorirosoris
28117,0.0174348,Alistipes putredinis
29370,0.00581159,[Clostridium] sphenoides
